"","Plot.Name","Plot.Number","Artificial.Cover.Object.Number","Year","Date","Time","Survey.Number","Eastern.Redback.Salamander.Count","Artificial.Cover.Object.Age..year.s..","Observer.Names","Precipitation.in.the.Last.24.hours..mm.","Air.Temperature...C.","Soil.Temperature...C.","Beaufort.Sky.Class","Beaufort.Wind.Class","Soil.Moisture","Soil.pH","Morph","count"
"21218","Emmett Lake","01 02","9","2017","27/04/2017","11:58","1","2","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",1
"21219","Emmett Lake","01 02","10","2017","27/04/2017","11:58","1","3","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",2
"21220","Emmett Lake","01 02","10","2017","27/04/2017","11:58","1","3","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",1
"21221","Emmett Lake","01 02","11","2017","27/04/2017","11:58","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",0
"21222","Emmett Lake","01 02","11","2017","27/04/2017","11:58","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",1
"21223","Emmett Lake","01 02","12","2017","27/04/2017","11:58","1","0","4","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",0
"21224","Emmett Lake","01 02","12","2017","27/04/2017","11:58","1","0","4","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21225","Emmett Lake","01 02","13","2017","27/04/2017","11:58","1","2","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",2
"21226","Emmett Lake","01 02","13","2017","27/04/2017","11:58","1","2","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21227","Emmett Lake","01 02","14","2017","27/04/2017","11:58","1","0","2","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",0
"21228","Emmett Lake","01 02","14","2017","27/04/2017","11:58","1","0","2","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21229","Emmett Lake","01 02","15","2017","27/04/2017","11:58","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",1
"21230","Emmett Lake","01 02","15","2017","27/04/2017","11:58","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21231","Emmett Lake","01 02","16","2017","27/04/2017","11:58","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",0
"21232","Emmett Lake","01 02","16","2017","27/04/2017","11:58","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",1
"21233","Emmett Lake","01 02","17","2017","27/04/2017","11:58","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",1
"21234","Emmett Lake","01 02","17","2017","27/04/2017","11:58","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21235","Emmett Lake","01 02","18","2017","27/04/2017","11:58","1","2","2","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",2
"21236","Emmett Lake","01 02","18","2017","27/04/2017","11:58","1","2","2","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21237","Emmett Lake","01 02","19","2017","27/04/2017","11:58","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",1
"21238","Emmett Lake","01 02","19","2017","27/04/2017","11:58","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21239","Emmett Lake","01 02","20","2017","27/04/2017","11:58","1","3","3","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",2
"21240","Emmett Lake","01 02","20","2017","27/04/2017","11:58","1","3","3","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",1
"21241","Emmett Lake","01 02","21","2017","27/04/2017","11:58","1","0","3","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",0
"21242","Emmett Lake","01 02","21","2017","27/04/2017","11:58","1","0","3","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21243","Emmett Lake","01 02","22","2017","27/04/2017","11:58","1","1","3","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",1
"21244","Emmett Lake","01 02","22","2017","27/04/2017","11:58","1","1","3","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21245","Emmett Lake","01 02","23","2017","27/04/2017","11:58","1","1","2","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",1
"21246","Emmett Lake","01 02","23","2017","27/04/2017","11:58","1","1","2","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21247","Emmett Lake","01 02","24","2017","27/04/2017","11:58","1","2","2","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",2
"21248","Emmett Lake","01 02","24","2017","27/04/2017","11:58","1","2","2","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21249","Emmett Lake","01 02","25","2017","27/04/2017","11:58","1","5","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",5
"21250","Emmett Lake","01 02","25","2017","27/04/2017","11:58","1","5","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21251","Emmett Lake","01 02","26","2017","27/04/2017","11:58","1","4","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",4
"21252","Emmett Lake","01 02","26","2017","27/04/2017","11:58","1","4","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21253","Emmett Lake","01 02","27","2017","27/04/2017","11:58","1","3","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",3
"21254","Emmett Lake","01 02","27","2017","27/04/2017","11:58","1","3","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21255","Emmett Lake","01 02","28","2017","27/04/2017","11:58","1","2","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",2
"21256","Emmett Lake","01 02","28","2017","27/04/2017","11:58","1","2","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21257","Emmett Lake","01 02","29","2017","27/04/2017","11:58","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",0
"21258","Emmett Lake","01 02","29","2017","27/04/2017","11:58","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",1
"21259","Emmett Lake","01 02","30","2017","27/04/2017","11:58","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",1
"21260","Emmett Lake","01 02","30","2017","27/04/2017","11:58","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21261","Emmett Lake","01 02","31","2017","27/04/2017","11:58","1","0","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",0
"21262","Emmett Lake","01 02","31","2017","27/04/2017","11:58","1","0","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21263","Emmett Lake","01 02","32","2017","27/04/2017","11:58","1","2","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",2
"21264","Emmett Lake","01 02","32","2017","27/04/2017","11:58","1","2","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21265","Emmett Lake","01 02","33","2017","27/04/2017","11:58","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",0
"21266","Emmett Lake","01 02","33","2017","27/04/2017","11:58","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",1
"21267","Emmett Lake","01 02","34","2017","27/04/2017","11:58","1","4","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",2
"21268","Emmett Lake","01 02","34","2017","27/04/2017","11:58","1","4","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",2
"21269","Emmett Lake","01 02","35","2017","27/04/2017","11:58","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",1
"21270","Emmett Lake","01 02","35","2017","27/04/2017","11:58","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21271","Emmett Lake","01 02","36","2017","27/04/2017","11:58","1","3","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",2
"21272","Emmett Lake","01 02","36","2017","27/04/2017","11:58","1","3","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",1
"21273","Emmett Lake","01 02","37","2017","27/04/2017","11:58","1","1","3","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",1
"21274","Emmett Lake","01 02","37","2017","27/04/2017","11:58","1","1","3","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21275","Emmett Lake","01 02","38","2017","27/04/2017","11:58","1","2","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",2
"21276","Emmett Lake","01 02","38","2017","27/04/2017","11:58","1","2","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21277","Emmett Lake","01 02","39","2017","27/04/2017","11:58","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",0
"21278","Emmett Lake","01 02","39","2017","27/04/2017","11:58","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",1
"21279","Emmett Lake","01 02","40","2017","27/04/2017","11:58","1","0","3","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Redback",0
"21280","Emmett Lake","01 02","40","2017","27/04/2017","11:58","1","0","3","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A","Leadback",0
"21281","Pendall Point","01 08","1","2017","27/04/2017","14:25","1","2","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",2
"21282","Pendall Point","01 08","1","2017","27/04/2017","14:25","1","2","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21283","Pendall Point","01 08","2","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",0
"21284","Pendall Point","01 08","2","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",1
"21285","Pendall Point","01 08","3","2017","27/04/2017","14:25","1","2","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",2
"21286","Pendall Point","01 08","3","2017","27/04/2017","14:25","1","2","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21287","Pendall Point","01 08","4","2017","27/04/2017","14:25","1","0","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",0
"21288","Pendall Point","01 08","4","2017","27/04/2017","14:25","1","0","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21289","Pendall Point","01 08","5","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",1
"21290","Pendall Point","01 08","5","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21291","Pendall Point","01 08","6","2017","27/04/2017","14:25","1","2","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",2
"21292","Pendall Point","01 08","6","2017","27/04/2017","14:25","1","2","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21293","Pendall Point","01 08","7","2017","27/04/2017","14:25","1","2","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",2
"21294","Pendall Point","01 08","7","2017","27/04/2017","14:25","1","2","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21295","Pendall Point","01 08","8","2017","27/04/2017","14:25","1","0","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",0
"21296","Pendall Point","01 08","8","2017","27/04/2017","14:25","1","0","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21297","Pendall Point","01 08","9","2017","27/04/2017","14:25","1","2","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",1
"21298","Pendall Point","01 08","9","2017","27/04/2017","14:25","1","2","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",1
"21299","Pendall Point","01 08","10","2017","27/04/2017","14:25","1","1","1","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",1
"21300","Pendall Point","01 08","10","2017","27/04/2017","14:25","1","1","1","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21301","Pendall Point","01 08","11","2017","27/04/2017","14:25","1","0","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",0
"21302","Pendall Point","01 08","11","2017","27/04/2017","14:25","1","0","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21303","Pendall Point","01 08","12","2017","27/04/2017","14:25","1","0","1","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",0
"21304","Pendall Point","01 08","12","2017","27/04/2017","14:25","1","0","1","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21305","Pendall Point","01 08","13","2017","27/04/2017","14:25","1","0","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",0
"21306","Pendall Point","01 08","13","2017","27/04/2017","14:25","1","0","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21307","Pendall Point","01 08","14","2017","27/04/2017","14:25","1","0","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",0
"21308","Pendall Point","01 08","14","2017","27/04/2017","14:25","1","0","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21309","Pendall Point","01 08","15","2017","27/04/2017","14:25","1","0","1","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",0
"21310","Pendall Point","01 08","15","2017","27/04/2017","14:25","1","0","1","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21311","Pendall Point","01 08","16","2017","27/04/2017","14:25","1","0","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",0
"21312","Pendall Point","01 08","16","2017","27/04/2017","14:25","1","0","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21313","Pendall Point","01 08","17","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",0
"21314","Pendall Point","01 08","17","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",1
"21315","Pendall Point","01 08","18","2017","27/04/2017","14:25","1","0","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",0
"21316","Pendall Point","01 08","18","2017","27/04/2017","14:25","1","0","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21317","Pendall Point","01 08","19","2017","27/04/2017","14:25","1","2","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",2
"21318","Pendall Point","01 08","19","2017","27/04/2017","14:25","1","2","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21319","Pendall Point","01 08","20","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",1
"21320","Pendall Point","01 08","20","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21321","Pendall Point","01 08","21","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",1
"21322","Pendall Point","01 08","21","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21323","Pendall Point","01 08","22","2017","27/04/2017","14:25","1","1","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",1
"21324","Pendall Point","01 08","22","2017","27/04/2017","14:25","1","1","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21325","Pendall Point","01 08","23","2017","27/04/2017","14:25","1","0","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",0
"21326","Pendall Point","01 08","23","2017","27/04/2017","14:25","1","0","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21327","Pendall Point","01 08","24","2017","27/04/2017","14:25","1","1","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",1
"21328","Pendall Point","01 08","24","2017","27/04/2017","14:25","1","1","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21329","Pendall Point","01 08","25","2017","27/04/2017","14:25","1","1","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",1
"21330","Pendall Point","01 08","25","2017","27/04/2017","14:25","1","1","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21331","Pendall Point","01 08","26","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",0
"21332","Pendall Point","01 08","26","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",1
"21333","Pendall Point","01 08","27","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",1
"21334","Pendall Point","01 08","27","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21335","Pendall Point","01 08","28","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",0
"21336","Pendall Point","01 08","28","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",1
"21337","Pendall Point","01 08","29","2017","27/04/2017","14:25","1","1","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",1
"21338","Pendall Point","01 08","29","2017","27/04/2017","14:25","1","1","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21339","Pendall Point","01 08","30","2017","27/04/2017","14:25","1","0","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",0
"21340","Pendall Point","01 08","30","2017","27/04/2017","14:25","1","0","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21341","Pendall Point","01 08","31","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",0
"21342","Pendall Point","01 08","31","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",1
"21343","Pendall Point","01 08","32","2017","27/04/2017","14:25","1","2","1","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",2
"21344","Pendall Point","01 08","32","2017","27/04/2017","14:25","1","2","1","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21345","Pendall Point","01 08","33","2017","27/04/2017","14:25","1","3","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",2
"21346","Pendall Point","01 08","33","2017","27/04/2017","14:25","1","3","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",1
"21347","Pendall Point","01 08","34","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",1
"21348","Pendall Point","01 08","34","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21349","Pendall Point","01 08","35","2017","27/04/2017","14:25","1","0","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",0
"21350","Pendall Point","01 08","35","2017","27/04/2017","14:25","1","0","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21351","Pendall Point","01 08","36","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",1
"21352","Pendall Point","01 08","36","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21353","Pendall Point","01 08","37","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",1
"21354","Pendall Point","01 08","37","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21355","Pendall Point","01 08","38","2017","27/04/2017","14:25","1","1","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",0
"21356","Pendall Point","01 08","38","2017","27/04/2017","14:25","1","1","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",1
"21357","Pendall Point","01 08","39","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",1
"21358","Pendall Point","01 08","39","2017","27/04/2017","14:25","1","1","14","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21359","Pendall Point","01 08","40","2017","27/04/2017","14:25","1","0","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Redback",0
"21360","Pendall Point","01 08","40","2017","27/04/2017","14:25","1","0","2","J. Howard/T. Miller/M. Thomson","0","20.7","11","1","5","N/A","N/A","Leadback",0
"21361","Little Cove","01 05","1","2017","28/04/2017","9:33","1","1","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Redback",1
"21362","Little Cove","01 05","1","2017","28/04/2017","9:33","1","1","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Leadback",0
"21363","Little Cove","01 05","2","2017","28/04/2017","9:33","1","0","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Redback",0
"21364","Little Cove","01 05","2","2017","28/04/2017","9:33","1","0","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Leadback",0
"21365","Little Cove","01 05","3","2017","28/04/2017","9:33","1","2","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Redback",2
"21366","Little Cove","01 05","3","2017","28/04/2017","9:33","1","2","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Leadback",0
"21367","Little Cove","01 05","4","2017","28/04/2017","9:33","1","1","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Redback",1
"21368","Little Cove","01 05","4","2017","28/04/2017","9:33","1","1","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Leadback",0
"21369","Little Cove","01 05","5","2017","28/04/2017","9:33","1","0","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Redback",0
"21370","Little Cove","01 05","5","2017","28/04/2017","9:33","1","0","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Leadback",0
"21371","Little Cove","01 05","6","2017","28/04/2017","9:33","1","0","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Redback",0
"21372","Little Cove","01 05","6","2017","28/04/2017","9:33","1","0","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Leadback",0
"21373","Little Cove","01 05","7","2017","28/04/2017","9:33","1","1","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Redback",1
"21374","Little Cove","01 05","7","2017","28/04/2017","9:33","1","1","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Leadback",0
"21375","Little Cove","01 05","8","2017","28/04/2017","9:33","1","0","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Redback",0
"21376","Little Cove","01 05","8","2017","28/04/2017","9:33","1","0","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Leadback",0
"21377","Little Cove","01 05","9","2017","28/04/2017","9:33","1","1","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Redback",1
"21378","Little Cove","01 05","9","2017","28/04/2017","9:33","1","1","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Leadback",0
"21379","Little Cove","01 05","10","2017","28/04/2017","9:33","1","0","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Redback",0
"21380","Little Cove","01 05","10","2017","28/04/2017","9:33","1","0","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Leadback",0
"21381","Little Cove","01 05","11","2017","28/04/2017","9:33","1","0","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Redback",0
"21382","Little Cove","01 05","11","2017","28/04/2017","9:33","1","0","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Leadback",0
"21383","Little Cove","01 05","12","2017","28/04/2017","9:33","1","0","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Redback",0
"21384","Little Cove","01 05","12","2017","28/04/2017","9:33","1","0","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Leadback",0
"21385","Little Cove","01 05","13","2017","28/04/2017","9:33","1","0","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Redback",0
"21386","Little Cove","01 05","13","2017","28/04/2017","9:33","1","0","6","J. Howard/M.Thomson","20","10","8","2","3","N/A","N/A","Leadback",0
